,School,State,Zip Code,School Type,FEDERAL WORK Recipients,FEDERAL WORK $ Federal Award, FEDERAL WORK Disbursements,PERKINS LOAN Recipients,PERKINS LOAN $ Federal Award,PERKINS LOAN Disbursements,FEDERAL SUPPLEMENTAL Recipients,FEDERAL SUPPLEMENTAL $ Federal Award,FEDERAL SUPPLEMENTAL Disbursements,CITY,TuitionAmount,value,year,location
3083,984,34,461,0,278.0,128948.0,171931,81.0,0.0,60600.0,146.0,115133.0,151510.0,1354,44256.0,0.0528663292,2013.0,240
3084,1007,34,493,0,51.0,34748.0,74659,4.0,0.0,8000.0,101.0,42842.0,56798.0,581,23119.0,0.0528663292,2013.0,240
3085,1008,34,443,2,166.0,136704.0,177898,335.0,0.0,361695.0,302.0,96796.0,92150.0,713,21432.0,0.0564600944,2013.0,237
3086,1031,34,477,0,422.0,282200.0,523367,182.0,0.0,373991.0,226.0,162094.0,224707.0,1117,41657.0,0.0528663292,2013.0,240
3087,1058,34,439,0,475.0,300501.0,451355,168.0,0.0,292094.0,142.0,196562.0,187365.0,382,42367.0,0.0528663292,2013.0,240
3088,1058,34,439,0,475.0,300501.0,451355,168.0,0.0,292094.0,142.0,196562.0,187365.0,866,23276.0,0.0528663292,2013.0,240
3089,1070,34,447,0,896.0,346715.0,1159379,400.0,0.0,626578.0,211.0,143863.0,191817.0,737,41341.0,0.0528663292,2013.0,240
3090,1095,34,456,2,312.0,199753.0,270800,138.0,0.0,181576.0,180.0,158656.0,211541.0,759,21756.0,0.0564600944,2013.0,237
3091,1145,34,521,2,35.0,176769.0,142730,0.0,0.0,0.0,613.0,168888.0,284107.0,125,11472.0,0.0507583597,2013.0,236
3092,1148,34,504,0,99.0,112449.0,136026,65.0,0.0,205625.0,69.0,109652.0,146203.0,947,47675.0,0.0528663292,2013.0,240
3093,1151,34,466,0,502.0,151798.0,410122,229.0,0.0,258700.0,220.0,104537.0,130450.0,111,45863.0,0.0528663292,2013.0,240
3094,1163,34,440,0,254.0,173340.0,314269,0.0,0.0,0.0,244.0,231831.0,231831.0,286,30884.0,0.0528663292,2013.0,240
3095,1179,34,471,0,210.0,161961.0,202451,90.0,0.0,161393.0,48.0,151115.0,188893.0,20,53637.0,0.0528663292,2013.0,240
3096,1201,34,488,0,303.0,209152.0,286482,0.0,0.0,0.0,365.0,116861.0,148200.0,52,37314.0,0.0544456834,2013.0,239
3097,1254,34,467,2,213.0,254013.0,324517,5.0,0.0,8500.0,1118.0,230291.0,335698.0,111,10525.0,0.0544456834,2013.0,239
3098,1262,34,515,0,6.0,5616.0,7488,0.0,0.0,0.0,5.0,6099.0,4632.0,1302,24119.0,0.0564600944,2013.0,237
3099,1262,34,515,0,6.0,5616.0,7488,0.0,0.0,0.0,5.0,6099.0,4632.0,958,17603.0,0.0564600944,2013.0,237
3101,1384,34,423,1,17.0,23634.0,28743,0.0,0.0,0.0,30.0,28418.0,40344.0,1302,28652.0,0.0507583597,2013.0,236
3102,1385,34,503,0,47.0,51300.0,84250,0.0,0.0,0.0,48.0,24933.0,21750.0,947,43656.0,0.0564600944,2013.0,237
3103,1386,34,460,0,13.0,10048.0,14374,0.0,0.0,0.0,59.0,9851.0,10400.0,639,28860.0,0.0564600944,2013.0,237
3104,1387,34,462,2,127.0,233019.0,217296,0.0,0.0,0.0,316.0,224363.0,391731.0,1354,27341.0,0.0544456834,2013.0,239
3105,1388,34,430,2,30.0,40000.0,36819,0.0,0.0,0.0,160.0,57049.0,48642.0,585,7098.0,0.0536704269,2013.0,243
3106,1389,34,497,0,25.0,51880.0,29170,0.0,0.0,0.0,126.0,65279.0,65272.0,739,17389.0,0.0544456834,2013.0,239
3107,1389,34,497,0,25.0,51880.0,29170,0.0,0.0,0.0,126.0,65279.0,65272.0,807,24858.0,0.0544456834,2013.0,239
3108,1390,34,442,2,2582.0,5078422.0,4944647,3070.0,0.0,7596133.0,4833.0,3162343.0,5686247.0,382,27759.0,0.0564600944,2013.0,237
3109,1390,34,442,2,2582.0,5078422.0,4944647,3070.0,0.0,7596133.0,4833.0,3162343.0,5686247.0,837,20315.0,0.0564600944,2013.0,237
3110,1390,34,442,2,2582.0,5078422.0,4944647,3070.0,0.0,7596133.0,4833.0,3162343.0,5686247.0,1130,21867.0,0.0564600944,2013.0,237
3111,1390,34,442,2,2582.0,5078422.0,4944647,3070.0,0.0,7596133.0,4833.0,3162343.0,5686247.0,657,20301.0,0.0564600944,2013.0,237
3112,1390,34,442,2,2582.0,5078422.0,4944647,3070.0,0.0,7596133.0,4833.0,3162343.0,5686247.0,343,20183.0,0.0564600944,2013.0,237
3113,1390,34,442,2,2582.0,5078422.0,4944647,3070.0,0.0,7596133.0,4833.0,3162343.0,5686247.0,210,19456.0,0.0564600944,2013.0,237
3114,1390,34,442,2,2582.0,5078422.0,4944647,3070.0,0.0,7596133.0,4833.0,3162343.0,5686247.0,25,27591.0,0.0564600944,2013.0,237
3115,1390,34,442,2,2582.0,5078422.0,4944647,3070.0,0.0,7596133.0,4833.0,3162343.0,5686247.0,776,22942.0,0.0564600944,2013.0,237
3116,1390,34,442,2,2582.0,5078422.0,4944647,3070.0,0.0,7596133.0,4833.0,3162343.0,5686247.0,1005,25931.0,0.0564600944,2013.0,237
3117,1390,34,442,2,2582.0,5078422.0,4944647,3070.0,0.0,7596133.0,4833.0,3162343.0,5686247.0,755,26651.0,0.0564600944,2013.0,237
3118,1390,34,442,2,2582.0,5078422.0,4944647,3070.0,0.0,7596133.0,4833.0,3162343.0,5686247.0,739,19297.0,0.0564600944,2013.0,237
3119,1390,34,442,2,2582.0,5078422.0,4944647,3070.0,0.0,7596133.0,4833.0,3162343.0,5686247.0,337,21299.0,0.0564600944,2013.0,237
3120,1390,34,442,2,2582.0,5078422.0,4944647,3070.0,0.0,7596133.0,4833.0,3162343.0,5686247.0,658,19753.0,0.0564600944,2013.0,237
3121,1390,34,442,2,2582.0,5078422.0,4944647,3070.0,0.0,7596133.0,4833.0,3162343.0,5686247.0,523,25745.0,0.0564600944,2013.0,237
3122,1390,34,442,2,2582.0,5078422.0,4944647,3070.0,0.0,7596133.0,4833.0,3162343.0,5686247.0,1266,31625.0,0.0564600944,2013.0,237
3123,1390,34,442,2,2582.0,5078422.0,4944647,3070.0,0.0,7596133.0,4833.0,3162343.0,5686247.0,732,24415.0,0.0564600944,2013.0,237
3124,1390,34,442,2,2582.0,5078422.0,4944647,3070.0,0.0,7596133.0,4833.0,3162343.0,5686247.0,783,25553.0,0.0564600944,2013.0,237
3125,1390,34,442,2,2582.0,5078422.0,4944647,3070.0,0.0,7596133.0,4833.0,3162343.0,5686247.0,2,19611.0,0.0564600944,2013.0,237
3126,1390,34,442,2,2582.0,5078422.0,4944647,3070.0,0.0,7596133.0,4833.0,3162343.0,5686247.0,1112,24227.0,0.0564600944,2013.0,237
3127,1390,34,442,2,2582.0,5078422.0,4944647,3070.0,0.0,7596133.0,4833.0,3162343.0,5686247.0,1374,19761.0,0.0564600944,2013.0,237
3128,1390,34,442,2,2582.0,5078422.0,4944647,3070.0,0.0,7596133.0,4833.0,3162343.0,5686247.0,1266,25441.0,0.0564600944,2013.0,237
3129,1403,34,417,1,17.0,42702.0,33595,0.0,0.0,0.0,89.0,49898.0,59520.0,958,20044.0,0.0564600944,2013.0,237
3130,1408,34,418,0,312.0,329779.0,439705,245.0,0.0,197793.0,514.0,249942.0,333256.0,958,36726.0,0.0564600944,2013.0,237
3131,1424,34,517,1,0.0,0.0,0,0.0,0.0,0.0,286.0,48948.0,61185.0,1268,40651.0,0.0579503401,2013.0,244
3132,1424,34,517,1,0.0,0.0,0,0.0,0.0,0.0,286.0,48948.0,61185.0,1268,40651.0,0.0579503401,2013.0,244
3133,1424,34,499,1,0.0,0.0,0,0.0,0.0,0.0,177.0,33864.0,41594.0,1268,40651.0,0.0579503401,2013.0,244
3134,1424,34,499,1,0.0,0.0,0,0.0,0.0,0.0,177.0,33864.0,41594.0,1268,40651.0,0.0579503401,2013.0,244
3135,1450,34,526,2,153.0,326527.0,428528,0.0,0.0,0.0,331.0,199180.0,173594.0,1005,14208.0,0.0544456834,2013.0,239
3136,1475,34,411,0,370.0,335968.0,519205,99.0,0.0,185500.0,153.0,191694.0,255592.0,791,38274.0,0.0564600944,2013.0,237
3137,1494,34,412,0,22.0,22749.0,38356,0.0,0.0,0.0,503.0,187361.0,233107.0,958,26481.0,0.0544456834,2013.0,239
3138,1495,34,485,0,80.0,74277.0,72255,33.0,0.0,60000.0,65.0,58412.0,59412.0,1043,45067.0,0.0564600944,2013.0,237
3139,1511,34,432,0,454.0,256370.0,334737,61.0,0.0,197000.0,101.0,136923.0,182564.0,686,42492.0,0.0564600944,2013.0,237
3140,1517,34,514,0,800.0,586686.0,833309,95.0,0.0,101400.0,440.0,366920.0,436166.0,947,52779.0,0.0564600944,2013.0,237
3141,1588,34,427,0,397.0,213847.0,596988,117.0,0.0,205300.0,472.0,269567.0,358823.0,490,40497.0,0.0564600944,2013.0,237
3142,1596,34,452,2,183.0,191315.0,270852,411.0,0.0,475082.0,336.0,140644.0,187525.0,1137,20840.0,0.0564600944,2013.0,237
3143,1596,34,452,2,183.0,191315.0,270852,411.0,0.0,475082.0,336.0,140644.0,187525.0,1148,21303.0,0.0564600944,2013.0,237
3144,1741,34,464,0,755.0,212920.0,787058,159.0,0.0,516456.0,91.0,171603.0,228804.0,1124,49025.0,0.0564600944,2013.0,237
3145,1743,34,498,0,368.0,235684.0,407486,10.0,0.0,33101.0,70.0,202311.0,269748.0,1200,58481.0,0.0564600944,2013.0,237
3146,1753,34,513,0,31.0,24142.0,19805,0.0,0.0,0.0,26.0,31750.0,50059.0,947,17900.0,0.0564600944,2013.0,237
3147,1762,34,511,2,3054.0,2765829.0,3571766,6200.0,0.0,7948004.0,9887.0,1227527.0,1636703.0,947,27247.0,0.0564600944,2013.0,237
3148,1785,34,458,2,0.0,10000.0,0,0.0,0.0,0.0,0.0,25544.0,0.0,639,13650.0,0.0544456834,2013.0,239
3149,1786,34,433,0,107.0,95992.0,127986,216.0,0.0,243975.0,95.0,79292.0,105723.0,491,39573.0,0.0564600944,2013.0,237
3150,1805,34,415,1,26.0,70000.0,49089,3.0,0.0,3574.0,161.0,100694.0,134400.0,382,26420.0,0.0544456834,2013.0,239
3151,1805,34,415,1,26.0,70000.0,49089,3.0,0.0,3574.0,161.0,100694.0,134400.0,958,25506.0,0.0544456834,2013.0,239
3152,1805,34,415,1,26.0,70000.0,49089,3.0,0.0,3574.0,161.0,100694.0,134400.0,490,21659.0,0.0544456834,2013.0,239
3153,1805,34,415,1,26.0,70000.0,49089,3.0,0.0,3574.0,161.0,100694.0,134400.0,399,25457.0,0.0544456834,2013.0,239
3154,1805,34,415,1,26.0,70000.0,49089,3.0,0.0,3574.0,161.0,100694.0,134400.0,1196,24535.0,0.0544456834,2013.0,239
3155,1805,34,415,1,26.0,70000.0,49089,3.0,0.0,3574.0,161.0,100694.0,134400.0,111,25016.0,0.0544456834,2013.0,239
3156,1947,34,508,0,3456.0,4072543.0,6920177,2472.0,0.0,10916328.0,1028.0,2411799.0,3968547.0,947,59600.0,0.0564600944,2013.0,237
3157,1947,34,508,0,3456.0,4072543.0,6920177,2472.0,0.0,10916328.0,1028.0,2411799.0,3968547.0,442,25403.0,0.0564600944,2013.0,237
3158,1949,34,422,2,1785.0,2279928.0,3133902,2765.0,0.0,3604370.0,2682.0,1301375.0,1688281.0,144,23732.0,0.0564600944,2013.0,237
3159,1949,34,422,2,1785.0,2279928.0,3133902,2765.0,0.0,3604370.0,2682.0,1301375.0,1688281.0,490,23343.0,0.0564600944,2013.0,237
3160,1949,34,422,2,1785.0,2279928.0,3133902,2765.0,0.0,3604370.0,2682.0,1301375.0,1688281.0,585,23709.0,0.0564600944,2013.0,237
3161,1949,34,422,2,1785.0,2279928.0,3133902,2765.0,0.0,3604370.0,2682.0,1301375.0,1688281.0,958,30410.0,0.0564600944,2013.0,237
3162,1949,34,422,2,1785.0,2279928.0,3133902,2765.0,0.0,3604370.0,2682.0,1301375.0,1688281.0,1234,22596.0,0.0564600944,2013.0,237
3163,1949,34,422,2,1785.0,2279928.0,3133902,2765.0,0.0,3604370.0,2682.0,1301375.0,1688281.0,958,23434.0,0.0564600944,2013.0,237
3164,1962,34,479,0,782.0,470897.0,627863,418.0,0.0,522500.0,330.0,291011.0,424000.0,1117,51962.0,0.0564600944,2013.0,237
3165,1990,34,507,0,392.0,324360.0,403479,65.0,0.0,214500.0,160.0,156122.0,207800.0,1312,23072.0,0.0564600944,2013.0,237
3166,1994,34,524,0,23.0,32873.0,43064,20.0,0.0,27000.0,83.0,37989.0,50152.0,950,29736.0,0.0528663292,2013.0,240
3167,2014,34,522,0,333.0,182834.0,171407,96.0,0.0,425660.0,235.0,162200.0,259886.0,262,57163.0,0.0564600944,2013.0,237
3168,2020,34,501,0,36.0,26484.0,31781,0.0,0.0,0.0,44.0,37020.0,59328.0,1312,43500.0,0.0564600944,2013.0,237
3169,2031,34,419,1,33.0,15980.0,25861,0.0,0.0,0.0,227.0,22943.0,27632.0,958,20387.0,0.0579503401,2013.0,244
3170,2034,34,500,0,1142.0,766561.0,1564132,931.0,0.0,985200.0,344.0,513407.0,683043.0,1286,56265.0,0.0508905704,2013.0,242
3171,2050,34,424,0,425.0,191519.0,252149,39.0,0.0,143800.0,108.0,135645.0,184070.0,1302,49507.0,0.0508905704,2013.0,242
3172,2061,34,425,0,205.0,103964.0,138525,90.0,0.0,199312.0,530.0,65712.0,85333.0,1313,28822.0,0.0508905704,2013.0,242
3173,2072,34,520,2,272.0,333530.0,421214,766.0,0.0,2749567.0,198.0,234221.0,277221.0,1323,24997.0,0.0564600944,2013.0,237
3177,2105,34,428,2,100.0,182620.0,145823,0.0,0.0,0.0,728.0,212308.0,252800.0,1377,6230.0,0.0544456834,2013.0,239
3180,2120,34,482,0,354.0,251578.0,335437,307.0,0.0,571961.0,335.0,199761.0,266348.0,1352,42612.0,0.0544456834,2013.0,239
3181,2131,34,451,0,29.0,36210.0,43656,89.0,0.0,316253.0,40.0,28862.0,32285.0,215,39818.0,0.0544456834,2013.0,239
3182,2166,34,475,0,35.0,37818.0,35310,0.0,0.0,0.0,21.0,36728.0,57728.0,1117,13975.0,0.0564600944,2013.0,237
3183,2169,34,455,0,332.0,145506.0,508229,7.0,0.0,18491.0,57.0,113449.0,151265.0,1374,27266.0,0.0544456834,2013.0,239
3184,206,35,100,0,998.0,1316126.0,2797903,936.0,0.0,3569966.0,312.0,816187.0,1088250.0,986,58140.0,0.0584557727,2013.0,246
3185,209,35,101,0,204.0,291918.0,381705,454.0,0.0,1746275.0,532.0,237207.0,316276.0,1149,50858.0,0.0663762722,2013.0,247
3186,422,35,96,2,139.0,418713.0,395946,0.0,0.0,0.0,827.0,376878.0,358038.0,1301,10617.0,0.0663762722,2013.0,247
3187,832,35,98,0,2156.0,1084916.0,3059306,5142.0,0.0,8731163.0,5436.0,858604.0,1133103.0,986,40136.0,0.0663762722,2013.0,247
3188,1206,35,93,0,106.0,182528.0,226611,0.0,0.0,0.0,1456.0,220469.0,293959.0,348,30656.0,0.0584557727,2013.0,246
3189,1426,35,102,0,708.0,771240.0,939383,698.0,0.0,1150430.0,241.0,652061.0,948342.0,986,56184.0,0.0663762722,2013.0,247
3190,1461,35,99,2,567.0,793635.0,704954,836.0,0.0,518874.0,2117.0,401103.0,811344.0,986,14858.0,0.0663762722,2013.0,247
3191,1462,35,97,0,570.0,273797.0,644732,285.0,0.0,666984.0,256.0,186028.0,248475.0,986,59597.0,0.0663762722,2013.0,247
3192,1486,35,92,0,700.0,485788.0,647717,284.0,0.0,411270.0,197.0,242413.0,323217.0,158,48476.0,0.0663762722,2013.0,247
3193,1539,35,94,0,435.0,190985.0,483635,194.0,0.0,280700.0,268.0,140220.0,176240.0,851,48219.0,0.0663762722,2013.0,247
3194,1952,35,95,2,743.0,979074.0,1209368,499.0,0.0,1042577.0,402.0,941039.0,1378595.0,608,26262.0,0.0584557727,2013.0,246
3195,5,36,649,2,41.0,83643.0,90987,0.0,0.0,0.0,147.0,84887.0,81026.0,478,10179.0,0.0530632198,2013.0,248
3196,29,36,613,0,127.0,179085.0,122826,0.0,0.0,0.0,332.0,138193.0,182964.0,264,21447.0,0.0515143637,2013.0,249
3199,142,36,614,0,425.0,858713.0,569915,55.0,0.0,223827.0,340.0,292573.0,507251.0,264,30534.0,0.0515143637,2013.0,249
3200,177,36,636,1,110.0,117815.0,167418,0.0,0.0,0.0,389.0,135000.0,179500.0,491,25781.0,0.0530632198,2013.0,248
3201,282,36,609,2,57.0,151416.0,129320,0.0,0.0,0.0,240.0,136047.0,139569.0,1195,13550.0,0.0515143637,2013.0,249
3202,304,36,623,0,316.0,499978.0,701169,157.0,0.0,496000.0,292.0,259409.0,344879.0,220,33245.0,0.0492232163,2013.0,251
3203,324,36,624,2,92.0,125000.0,156831,33.0,0.0,124576.0,63.0,61116.0,81488.0,220,24827.0,0.0492232163,2013.0,251
3204,328,36,606,0,175.0,349224.0,189071,0.0,0.0,0.0,383.0,237138.0,324444.0,900,29849.0,0.0492232163,2013.0,251
3205,342,36,639,2,438.0,680341.0,713602,661.0,0.0,1217446.0,545.0,291059.0,259092.0,247,27944.0,0.0530632198,2013.0,248
3206,348,36,646,0,16.0,6296.0,5981,0.0,0.0,0.0,50.0,6578.0,6000.0,1029,11215.0,0.0515143637,2013.0,249
3207,353,36,631,2,126.0,291919.0,308173,93.0,0.0,215651.0,378.0,264754.0,378696.0,271,21601.0,0.0503193953,2013.0,250
3208,358,36,633,0,75.0,64674.0,57401,67.0,0.0,123139.0,53.0,65487.0,108873.0,514,32029.0,0.0515143637,2013.0,249
3209,367,36,626,2,87.0,251878.0,174068,84.0,0.0,153000.0,483.0,199987.0,351111.0,220,25086.0,0.0492232163,2013.0,251
3210,367,36,626,2,87.0,251878.0,174068,84.0,0.0,153000.0,483.0,199987.0,351111.0,221,27076.0,0.0492232163,2013.0,251
3214,409,36,612,0,106.0,107997.0,150952,0.0,0.0,0.0,39.0,38465.0,50286.0,264,28141.0,0.0515143637,2013.0,249
3215,436,36,617,0,83.0,76352.0,106470,75.0,0.0,190644.0,36.0,46750.0,46750.0,1163,39748.0,0.0530632198,2013.0,248
3216,491,36,604,2,248.0,262233.0,292349,0.0,0.0,0.0,89.0,113596.0,113596.0,321,11709.0,0.0492232163,2013.0,251
3217,572,36,640,0,152.0,73944.0,95376,49.0,0.0,145565.0,52.0,47989.0,63985.0,340,45198.0,0.0530632198,2013.0,248
3218,600,36,628,2,63.0,215958.0,167701,7.0,0.0,30750.0,1193.0,221576.0,239545.0,410,11747.0,0.0503193953,2013.0,250
3219,620,36,637,1,10.0,8111.0,9969,6.0,0.0,17101.0,25.0,10154.0,11492.0,35,22865.0,0.0530632198,2013.0,248
3220,630,36,629,2,222.0,135987.0,253066,148.0,0.0,270925.0,120.0,112284.0,149712.0,410,19965.0,0.0503193953,2013.0,250
3221,698,36,635,2,113.0,386566.0,400388,0.0,0.0,0.0,597.0,390803.0,371263.0,491,13716.0,0.0530632198,2013.0,248
3222,759,36,632,2,81.0,218420.0,184191,0.0,0.0,0.0,237.0,205496.0,201871.0,271,12890.0,0.0503193953,2013.0,250
3223,908,36,642,2,119.0,121439.0,161919,91.0,0.0,186821.0,114.0,89624.0,120607.0,492,21628.0,0.0530632198,2013.0,248
3224,942,36,622,0,100.0,128409.0,115468,3.0,0.0,6000.0,185.0,155182.0,154689.0,446,34658.0,0.0530632198,2013.0,248
3225,1049,36,627,2,169.0,350000.0,293259,613.0,0.0,1063398.0,24.0,19467.0,25956.0,491,32554.0,0.0492232163,2013.0,251
3226,1090,36,611,2,142.0,446539.0,354727,0.0,0.0,0.0,361.0,392731.0,374029.0,1324,11399.0,0.0515143637,2013.0,249
3227,1158,36,610,0,308.0,407079.0,302843,0.0,0.0,0.0,391.0,313967.0,373184.0,1195,20419.0,0.0503193953,2013.0,250
3228,1225,36,605,0,93.0,85029.0,66846,54.0,0.0,151947.0,196.0,71406.0,92663.0,849,37837.0,0.0530632198,2013.0,248
3229,1248,36,644,0,154.0,51063.0,122872,0.0,0.0,0.0,84.0,53717.0,70823.0,1231,28373.0,0.0530632198,2013.0,248
3230,1267,36,630,2,33.0,58511.0,55265,0.0,0.0,0.0,147.0,22999.0,22500.0,223,13226.0,0.0503193953,2013.0,250
3231,1348,36,608,2,69.0,117396.0,122454,0.0,0.0,0.0,145.0,130820.0,113861.0,900,12312.0,0.0515143637,2013.0,249
3232,1397,36,641,2,87.0,182589.0,167809,0.0,0.0,0.0,230.0,175155.0,183043.0,492,13076.0,0.0530632198,2013.0,248
3233,1419,36,621,0,162.0,149506.0,174244,123.0,0.0,282576.0,149.0,79407.0,163265.0,249,45130.0,0.0530632198,2013.0,248
3234,1618,36,607,2,169.0,387396.0,342684,81.0,0.0,117500.0,677.0,702139.0,706462.0,900,25265.0,0.0492232163,2013.0,251
3235,1661,36,638,0,111.0,96516.0,97097,34.0,0.0,148250.0,160.0,85646.0,121525.0,212,31054.0,0.0530632198,2013.0,248
3236,1685,36,619,2,52.0,154454.0,154929,0.0,0.0,0.0,270.0,159931.0,154130.0,1163,12676.0,0.0530632198,2013.0,248
3237,1686,36,616,0,86.0,72269.0,97353,0.0,0.0,0.0,99.0,37524.0,50032.0,1163,25085.0,0.0530632198,2013.0,248
3238,1759,36,650,2,55.0,99478.0,103813,0.0,0.0,0.0,290.0,90094.0,128992.0,85,9742.0,0.0492232163,2013.0,251
3239,1804,36,643,2,95.0,150734.0,169513,0.0,0.0,0.0,162.0,151456.0,128625.0,939,16086.0,0.0530632198,2013.0,248
3240,1806,36,625,2,187.0,578947.0,480410,0.0,0.0,0.0,789.0,575513.0,826667.0,220,12239.0,0.0492232163,2013.0,251
3241,1965,36,648,2,61.0,99889.0,100360,78.0,0.0,196904.0,105.0,84917.0,114133.0,6,18466.0,0.0530632198,2013.0,248
3242,1965,36,648,2,61.0,99889.0,100360,78.0,0.0,196904.0,105.0,84917.0,114133.0,1260,17501.0,0.0530632198,2013.0,248
3243,1966,36,651,2,19.0,50000.0,50109,0.0,0.0,0.0,92.0,56943.0,60550.0,128,19354.0,0.0492232163,2013.0,251
3244,1967,36,615,2,499.0,1255244.0,1210971,1028.0,0.0,2761749.0,840.0,514396.0,1093446.0,264,23685.0,0.0515143637,2013.0,249
3245,1968,36,620,2,60.0,161537.0,88523,93.0,0.0,208118.0,471.0,137055.0,219023.0,639,16937.0,0.0530632198,2013.0,248
3246,1968,36,620,2,60.0,161537.0,88523,93.0,0.0,208118.0,471.0,137055.0,219023.0,19,19403.0,0.0530632198,2013.0,248
3247,1968,36,620,2,60.0,161537.0,88523,93.0,0.0,208118.0,471.0,137055.0,219023.0,1195,16781.0,0.0530632198,2013.0,248
3248,1968,36,620,2,60.0,161537.0,88523,93.0,0.0,208118.0,471.0,137055.0,219023.0,1163,20848.0,0.0530632198,2013.0,248
3249,1968,36,620,2,60.0,161537.0,88523,93.0,0.0,208118.0,471.0,137055.0,219023.0,264,23434.0,0.0530632198,2013.0,248
3250,2041,36,604,0,118.0,366307.0,237679,0.0,0.0,0.0,221.0,418060.0,509636.0,321,24486.0,0.0492232163,2013.0,251
3251,2129,36,634,2,30.0,50000.0,45713,0.0,0.0,0.0,56.0,22380.0,21064.0,609,14439.0,0.0503193953,2013.0,250
3252,2133,36,647,2,182.0,169066.0,165311,250.0,0.0,455894.0,157.0,133025.0,198817.0,1029,24595.0,0.0515143637,2013.0,249
3253,2138,36,618,0,143.0,157688.0,121732,0.0,0.0,0.0,174.0,102374.0,170533.0,1163,47856.0,0.0530632198,2013.0,248
3254,2171,36,645,2,78.0,180653.0,150492,0.0,0.0,0.0,345.0,186308.0,211349.0,1029,13006.0,0.0515143637,2013.0,249
3256,167,37,1375,2,203.0,335270.0,350966,306.0,0.0,524344.0,566.0,152071.0,193248.0,1164,15906.0,0.0427915956,2013.0,252
3257,468,37,1358,2,151.0,258204.0,253117,242.0,0.0,379672.0,149.0,107693.0,137744.0,701,17201.0,0.0410603712,2013.0,254
3258,469,37,1366,0,99.0,104099.0,98552,75.0,0.0,64650.0,2421.0,99199.0,98499.0,771,31596.0,0.0464123409,2013.0,255
3259,870,37,1361,0,22.0,43729.0,26925,0.0,0.0,0.0,43.0,17752.0,20850.0,1145,24803.0,0.0436649033,2013.0,256
3260,890,37,1364,2,55.0,75000.0,48091,77.0,0.0,271600.0,241.0,65000.0,111667.0,1305,15109.0,0.0410603712,2013.0,254
3261,1129,37,1367,2,64.0,72962.0,60191,31.0,0.0,119089.0,120.0,47921.0,44385.0,771,14263.0,0.0464123409,2013.0,255
3262,1167,37,1360,0,154.0,165481.0,184219,147.0,0.0,131311.0,175.0,139840.0,202208.0,1373,33103.0,0.0464123409,2013.0,255
3263,1191,37,1371,1,38.0,150000.0,82226,82.0,0.0,306862.0,668.0,738262.0,1030575.0,1002,21387.0,0.0427915956,2013.0,252
3264,1191,37,1371,1,38.0,150000.0,82226,82.0,0.0,306862.0,668.0,738262.0,1030575.0,1145,21551.0,0.0427915956,2013.0,252
3265,1277,37,1369,2,284.0,514123.0,512635,298.0,0.0,808374.0,424.0,166704.0,300940.0,0,17334.0,0.0410603712,2013.0,254
3266,1320,37,1374,2,50.0,58612.0,59880,0.0,0.0,0.0,159.0,64792.0,61388.0,617,8996.0,0.0427915956,2013.0,252
3267,1421,37,1368,0,31.0,45246.0,45246,108.0,0.0,188319.0,187.0,62616.0,62416.0,0,26676.0,0.0410603712,2013.0,254
3268,1607,37,1370,2,19.0,31804.0,40897,0.0,0.0,0.0,171.0,24064.0,24064.0,767,20101.0,0.0397955609,2013.0,253
3269,1608,37,1365,0,16.0,12363.0,12363,0.0,0.0,0.0,161.0,26539.0,26339.0,1146,10346.0,0.0410603712,2013.0,254
3270,1621,37,1372,2,128.0,200776.0,190994,186.0,0.0,492090.0,115.0,86373.0,88451.0,1002,20234.0,0.0427915956,2013.0,252
3271,1622,37,1357,2,347.0,590335.0,576623,850.0,0.0,1551482.0,1527.0,386164.0,543343.0,164,18547.0,0.0410603712,2013.0,254
3272,1632,37,1363,2,29.0,58940.0,55733,0.0,0.0,0.0,132.0,54245.0,56745.0,1145,15085.0,0.0436649033,2013.0,256
3273,1963,37,1362,0,154.0,149115.0,200094,92.0,0.0,205600.0,159.0,101285.0,129333.0,1145,33909.0,0.0436649033,2013.0,256
3274,1963,37,1362,0,154.0,149115.0,200094,92.0,0.0,205600.0,159.0,101285.0,129333.0,1145,28338.0,0.0436649033,2013.0,256
3275,1969,37,1359,2,434.0,641639.0,771968,1265.0,0.0,1503338.0,519.0,429111.0,570000.0,1280,18843.0,0.0464123409,2013.0,255
3276,2089,37,1373,2,37.0,30195.0,23395,0.0,0.0,0.0,108.0,32693.0,37950.0,1002,14726.0,0.0427915956,2013.0,252
3279,100,38,874,2,153.0,328212.0,376815,165.0,0.0,266726.0,289.0,276957.0,429572.0,245,18852.0,0.0558232182,2013.0,261
3280,115,38,913,0,24.0,43180.0,60229,0.0,0.0,0.0,115.0,38245.0,44606.0,742,19745.0,0.0560673317,2013.0,259
3281,139,38,886,0,458.0,521178.0,715338,131.0,0.0,301989.0,178.0,180596.0,243440.0,828,41450.0,0.0558232182,2013.0,261
3285,269,38,903,0,258.0,159094.0,331501,193.0,0.0,389325.0,119.0,100975.0,134633.0,580,32446.0,0.0535033998,2013.0,257
3286,310,38,896,2,74.0,237761.0,184859,0.0,0.0,0.0,365.0,230987.0,266151.0,222,13039.0,0.0554251683,2013.0,260
3287,318,38,915,0,187.0,160000.0,180337,40.0,0.0,107200.0,36.0,77469.0,103292.0,742,34413.0,0.0558232182,2013.0,261
